Video Name,Deformation,Shake,Blur,Exposure,MOS,Width,Height,Frame,Description
K_10.mp4,1.714,2.786,2.071,1.429,5.633333333,1280,720,30,The video has moderate shake on the whole of the video frame during the entire of the time and has moderate blur during the first half of the time.
K_11.mp4,1.786,2.929,2.286,1.571,4,1920,1080,30,The video has serious shake on the whole of the video frame during the entire of the time and has moderate blur during the entire of the time.
K_12.mp4,2,2.5,1.714,1.5,5.471428571,1280,720,30,The video has moderate shake on the whole of the video frame during the entire of the time and has moderate deformation during the first half of the time.
K_13.mp4,2,2.714,1.714,1.286,5.5,1280,720,30,The video has moderate shake on the whole of the video frame during the first half of the time and has moderate deformation during the first half of the time.
K_16.mp4,2.286,2.214,1.643,2.214,5.25,1280,720,30,The video has moderate deformation on the middle of the video frame during the latter half of the time and has moderate shake during the entire of the time.
K_17.mp4,1.643,1.929,1.286,1.143,6.85,1920,1080,30,The video has moderate shake on the middle of the video frame during the entire of the time and has slight deformation during the entire of the time.
K_18.mp4,1.643,1.857,1.357,1.714,6.5,1920,1080,30,The video has slight shake on the middle of the video frame during the entire of the time and has slight exposure during the entire of the time.
K_2.mp4,1.571,1.357,2.071,2.286,5.616666667,2560,1440,60,The video has moderate blur on the whole of the video frame during the entire of the time and has moderate exposure during the entire of the time.
K_20.mp4,2.143,2.143,1.714,1.929,5.833333333,3840,2160,60,The video has moderate deformation on the left side of the video frame during the latter half of the time and has moderate shake during the entire of the time.
K_21.mp4,1.786,3.5,1.5,1.071,4.98,1920,1080,30,The video has serious shake on the whole of the video frame during the entire of the time and has slight deformation during the first half of the time.
K_22.mp4,1.786,2.429,2.714,2.714,3.866666667,1920,1080,30,The video has moderate blur on the top of the video frame during the entire of the time and has moderate exposure during the entire of the time.
K_24.mp4,1.214,1.571,1.143,1.286,7.7125,1920,1080,30,The video has slight shake on the middle of the video frame during the first half of the time and has slight exposure during the latter half of the time.
K_25.mp4,1.571,2.786,1.286,3.071,6.42,1920,1080,60,The video has moderate shake on the whole of the video frame during the entire of the time and has serious exposure during the latter half of the time.
K_26.mp4,1.429,3.071,1.143,1.5,5.4,1920,1080,30,The video has serious shake on the whole of the video frame during the entire of the time and has slight exposure during the latter half of the time.
K_28.mp4,1.286,1.571,2.857,1.5,4.35,2560,1440,30,The video has moderate blur on the whole of the video frame during the entire of the time and has slight shake during the first half of the time.
K_29.mp4,1.429,2.357,3.857,1.214,3.642857143,2560,1440,30,The video has serious blur on the whole of the video frame during the entire of the time and has moderate shake during the entire of the time.
K_3.mp4,2.571,2.286,1.714,1.929,5.05,1920,1080,60,The video has moderate deformation on the whole of the video frame during the entire of the time and has moderate shake during the entire of the time.
K_30.mp4,1.714,1.429,2.286,1.929,4.5375,2560,1440,30,The video has moderate blur on the bottom of the video frame during the entire of the time and has slight exposure during the latter half of the time.
K_32.mp4,1.357,2,2.571,3.5,5.275,1280,720,30,The video has serious exposure on the middle of the video frame during the first half of the time and has moderate blur during the entire of the time.
K_33.mp4,1.214,1.286,1.143,1.214,7.666666667,1920,1080,30,The video has slight deformation on the both sides of the video frame during the latter half of the time and has slight shake during the latter half of the time.
K_34.mp4,2.143,1.429,1.357,1.214,6.914285714,2560,1440,30,The video has moderate deformation on the both sides of the video frame during the entire of the time and has slight shake during the entire of the time.
K_35.mp4,2,1.786,2,1.5,6.2,2560,1440,30,The video has moderate deformation on the both sides of the video frame during the entire of the time and has moderate blur during the entire of the time.
K_36.mp4,1.571,1.857,1.929,1.286,6.5,2560,1440,30,The video has slight blur on the middle of the video frame during the first half of the time and has slight shake during the entire of the time.
K_37.mp4,1.571,1.714,1.429,1.357,7.016666667,2560,1440,30,The video has slight shake on the whole of the video frame during the first half of the time and has slight deformation during the entire of the time.
K_38.mp4,1.429,1.429,1.429,1.143,7.485714286,3840,2160,30,The video has slight deformation on the middle of the video frame during the entire of the time and has slight shake during the first half of the time.
K_4.mp4,1.429,2.929,4.071,2.429,1.728571429,2560,1440,60,The video has serious shake on the whole of the video frame during the entire of the time and has extreme blur during the entire of the time.
K_40.mp4,1.5,1.571,1.214,1,8.228571429,3840,2160,30,The video has slight deformation on the middle of the video frame during the entire of the time and has slight shake during the entire of the time.
K_42.mp4,2.929,2.357,1.357,1.143,5.4,1920,1080,30,The video has serious deformation on the both sides of the video frame during the entire of the time and has moderate shake during the entire of the time.
K_43.mp4,1.786,2.214,2.643,2.143,4.75,1920,1080,30,The video has moderate shake on the middle of the video frame during the entire of the time and has moderate blur during the entire of the time.
K_45.mp4,1.286,1.143,1.143,1.929,8.42,2560,1440,30,The video has slight blur on the top of the video frame during the entire of the time and has moderate exposure during the first half of the time.
K_46.mp4,1.714,1.286,1.071,1.071,7.675,2560,1440,60,The video has slight deformation on the both sides of the video frame during the entire of the time and has slight shake during the entire of the time.
K_47.mp4,1.357,1.143,1.143,1.357,7.8125,2560,1440,60,The video has slight deformation on the left side of the video frame during the entire of the time and has slight exposure during the latter half of the time.
K_48.mp4,1.214,1.286,1.357,2.571,7.571428571,3840,2160,30,The video has moderate exposure on the top of the video frame during the entire of the time and has slight blur during the entire of the time.
K_49.mp4,1.643,2.429,1.429,1.929,6.8625,3840,2160,30,The video has moderate shake on the whole of the video frame during the entire of the time and has slight exposure during the latter half of the time.
K_5.mp4,2.714,2.429,2.143,2.786,4.4,1920,1080,30,The video has moderate deformation on the whole of the video frame during the entire of the time and has moderate exposure during the first half of the time.
K_51.mp4,1.929,1.643,1.429,1.643,7.36,1920,1080,30,The video has slight deformation on the both sides of the video frame during the entire of the time and has slight shake during the first half of the time.
K_52.mp4,1.786,1.857,1.786,1.357,6.871428571,1920,1080,60,The video has slight deformation on the both sides of the video frame during the entire of the time and has slight shake during the entire of the time.
K_53.mp4,1.786,2.071,1.857,1.5,6.5,1920,1080,60,The video has moderate shake on the whole of the video frame during the entire of the time and has slight blur during the entire of the time.
K_54.mp4,1.786,1.786,1.357,1.571,7.025,1920,1080,60,The video has slight deformation on the right side of the video frame during the first half of the time and has slight shake during the latter half of the time.
K_55.mp4,2.286,1.714,1.429,1.286,6.06,1920,1080,60,The video has moderate deformation on the bottom of the video frame during the entire of the time and has slight shake during the entire of the time.
K_56.mp4,1.786,1.929,1.786,1.143,6.24,1920,1080,60,The video has slight shake on the middle of the video frame during the entire of the time and has slight blur during the entire of the time.
K_58.mp4,2.143,2.143,2.071,1.357,5.066666667,1920,1080,60,The video has moderate deformation on the right side of the video frame during the entire of the time and has moderate shake during the entire of the time.
K_6.mp4,1.929,2.786,1.857,1.5,4.966666667,1920,1080,30,The video has moderate shake on the whole of the video frame during the entire of the time and has slight deformation during the entire of the time.
K_60.mp4,1.643,3.214,2.071,3.214,4.04,2560,1440,60,The video has serious shake on the whole of the video frame during the entire of the time and has serious exposure during the first half of the time.
K_61.mp4,1.857,2.643,1.714,1.357,5.54,1920,1080,60,The video has moderate shake on the middle of the video frame during the entire of the time and has slight deformation during the entire of the time.
K_63.mp4,2,1.929,2.286,1.143,5.6,1280,720,30,The video has moderate blur on the whole of the video frame during the entire of the time and has moderate deformation during the entire of the time.
K_64.mp4,1.571,3,3,1.071,4.4,1280,720,30,The video has serious shake on the whole of the video frame during the first half of the time and has serious blur during the entire of the time.
K_65.mp4,1.929,2.786,2.357,1.143,5.175,1280,720,30,The video has moderate shake on the middle of the video frame during the entire of the time and has moderate blur during the entire of the time.
K_66.mp4,2,2.714,2.143,1.071,5.2875,1280,720,30,The video has moderate shake on the middle of the video frame during the entire of the time and has slight deformation during the first half of the time.
K_67.mp4,1.357,3,1.571,1.071,6.16,1280,720,30,The video has serious shake on the whole of the video frame during the entire of the time and has slight blur during the latter half of the time.
K_68.mp4,2.5,2.143,1.214,1.571,6.24,2560,1440,60,The video has moderate deformation on the bottom of the video frame during the first half of the time and has moderate shake during the entire of the time.
K_69.mp4,1.643,2.071,1.357,2.071,6.657142857,2560,1440,60,The video has moderate shake on the middle of the video frame during the entire of the time and has moderate exposure during the entire of the time.
K_7.mp4,2.571,2.357,1.786,2.357,4.84,1920,1080,60,The video has moderate deformation on the middle of the video frame during the entire of the time and has moderate shake during the entire of the time.
K_70.mp4,2,2.5,1.286,2.071,6,2560,1440,60,The video has moderate deformation on the top of the video frame during the entire of the time and has moderate shake during the entire of the time.
K_71.mp4,2.071,2.714,1.357,2.286,5.883333333,2560,1440,30,The video has moderate shake on the middle of the video frame during the entire of the time and has moderate exposure during the first half of the time.
K_73.mp4,1.857,2.071,1.857,1.214,6.283333333,3840,2160,60,The video has moderate shake on the middle of the video frame during the entire of the time and has slight deformation during the latter half of the time.
K_77.mp4,1.857,1.643,1.929,1.286,6.3,1920,1080,60,The video has slight deformation on the left side of the video frame during the entire of the time and has slight blur during the entire of the time.
K_79.mp4,2.929,1.214,2.357,1.571,5.366666667,1280,720,30,The video has serious deformation on the whole of the video frame during the entire of the time and has serious blur during the entire of the time.
K_8.mp4,2.643,3.071,3,1.786,2.866666667,1280,720,60,The video has serious shake on the middle of the video frame during the entire of the time and has serious blur during the entire of the time.
K_80.mp4,2,3.571,3.714,2.857,1.5,2560,1440,60,The video has serious shake on the whole of the video frame during the entire of the time and has serious blur during the entire of the time.
K_81.mp4,1.286,1.429,1.071,1.071,8.3125,1920,1080,60,The video has slight shake on the middle of the video frame during the entire of the time and has slight shake during the latter half of the time.
K_82.mp4,2.071,2.214,1.786,1.929,5.5,1280,720,30,The video has moderate deformation on the bottom of the video frame during the entire of the time and has moderate shake during the entire of the time.
K_83.mp4,2.214,1.857,1.714,1.714,5.8,3840,2160,60,The video has moderate deformation on the middle of the video frame during the latter half of the time and has slight shake during the latter half of the time.
K_85.mp4,2.071,1.643,1.357,2.786,6.56,2560,1440,30,The video has moderate exposure on the whole of the video frame during the first half of the time and has slight deformation during the first half of the time.
K_86.mp4,2.143,1.429,1.571,1.071,6.983333333,2560,1440,60,The video has slight deformation on the both sides of the video frame during the entire of the time and has slight blur during the entire of the time.
K_9.mp4,2.071,2.5,2.071,1.714,4.466666667,1920,1080,30,The video has moderate shake on the whole of the video frame during the entire of the time and has moderate deformation during the first half of the time.
